purchase_id,customer_id,purchase_date,purchase_value,channel,region,payment_method,campaign_group
2277,CUST0313,2023-04-01,161.29,In-Store,North,PayPal,
2932, CUST0392,01-12-2025,85.2,Online,South,Credit Card,
518,CUST0083,2025/02/01,117.63,In-Store,North,Debit Card,
480,CUST0076,2021/10/31,68.63,In-Store,South,Debit Card,
800,CUST0116,02 Aug 2026,126.02,IN-STORE,South,Cash,
2083,CUST0287,2022/12/05,148.96,Online,West,,
1269,CUST0176 ,2025/07/05,106.51,Online ,East,Credit Card,
9,CUST0002,2024-07-15,80.98,ONLINE,South,Credit Card,
232,CUST0035,27 Apr 2023,41.39,In-Store,East,Debit Card,
441,CUST0071,2022/08/24,$114.61,In-Store,North,Credit Card,
526,CUST0084,2023/08/13,41.6,Online,East,Debit Card,
625,CUST0097,2023/11/05,119.83,Online,North,Debit Card,
1635,CUST0219,04/10/2024,115.54,In-Store,East,Credit Card,
3576,CUST0477,09 Sep 2020,135.25,Online,West,PayPal,
1373,CUST0185,2023/05/19,106.69,Instore,West,Credit Card,
1723,CUST0228,2022-08-19,158.72,In-Store,West,PayPal,
95,CUST0013,17-11-2021,78.12,In-Store,West,Credit Card,
2592,CUST0355,2025-03-31,150.39, In-Store,East,Debit Card,
3325,CUST0443,22 Apr 2026,154.86,In-Store,East,PayPal,B
3019,CUST0406,24-08-2024,124.76,In-Store,NORTH,Credit Card,
416,CUST0066,26-02-2025,127.35,IN-STORE,South,Credit Card,
210,CUST0033,09 Aug 2025,169.72,Online,West,Debit Card,
1200,CUST0168,25-04-2026,163.44,In-Store,North,PayPal,B
1505,CUST0201,07 May 2025,162.49,IN-STORE,South,Credit Card,
282,CUST0045,2025/01/13,79.92,In-Store,West,Credit Card,
1943,CUST0266,25 Jun 2025,141.42,Online ,East,Credit Card,
1131,CUST0159,29-06-2023,71.79,Instore,North,Credit Card,
2438,CUST0335,24 Nov 2025,157.17,Online,East,PayPal,
2997,CUST0404,14 Feb 2024,146.26,In-Store, North,Credit Card,
2300,CUST0317,05 Aug 2025,135.79,IN-STORE,South,PayPal,
2938,CUST0392,2025-07-17,115.66,Online,South,PayPal,
1158,CUST0162,31 Dec 2025,164.56,Online,East,PayPal,
2939,CUST0392,06 Jul 2026,171.87,In-Store,South,Cash,
3450,CUST0460,04/21/2023,,In-Store,east,Credit Card,
521,CUST0083,19 Jun 2026,-135.82,Instore,NORTH,Credit Card,
1352,CUST0184,27 Jan 2024,59.98,In-Store,South,Credit Card,
3351,CUST0445,02-02-2025,157.49,In-Store,West,PayPal,
1037,CUST0148,2025-03-04,196.03,In-Store,West,Credit Card,
3403,CUST0454,04/06/2026,91.11,Online , North,Debit Card,A
669,CUST0102,12/25/2022,142.6,Instore,West,Cash,
18,CUST0003,2025/11/05,151.57,In-Store,west,Debit Card,
2925,CUST0391,07-06-2023,122.31,In-Store,West,Cash,
2287,CUST0315,08/23/2024,126.68,In-Store,North,PayPal,
3443,CUST0460,2023/03/22,127.48,In-Store,east,Credit Card,
3062,CUST0411,04/05/2023,126.45,In-Store,North,Debit Card,
2770,CUST0374 ,2025-03-10,114.17,In-Store,NORTH,Cash,
754,CUST0111,2024/01/15,177.08,Online,North,Credit Card,
1263,CUST0175,2024-09-22,95.63,In-Store,North,Credit Card,
2262,CUST0312,2025/06/03,151.5,Online,WEST ,Credit Card,
958,CUST0136,31 Aug 2022,106.56,,north,Credit Card,
3131,CUST0420,15-08-2024,$86.28,in-store,South,Credit Card,
1638,CUST0219,05-06-2026,154.57,in-store, East,Credit Card,
2616,CUST0358,10/29/2024,118.13, Online,North,Credit Card,
1446,CUST0195,2025/05/20,$116.57,Online,West,Debit Card,
2117,CUST0290,03/15/2022,126.42,Online,East,Credit Card,
2134,CUST0292,08/23/2024,107.81,Online,North,PayPal,
913,CUST0131,2023/09/09,66.54,In-Store,East,Credit Card,
2515,CUST0346,2026-04-13,126.02,In-Store, North,Credit Card,B
2928,CUST0391,13 May 2025,162.59,online,West,Credit Card,
1964,CUST0268,25 Feb 2026,,In-Store,East,Debit Card,B
2478,CUST0340,2025/09/12,212.16,Online,East,PayPal,
418,CUST0066,17-09-2023,120.94,Online,South,Debit Card,
413,CUST0066,10/18/2023,152.12,In-Store,South,Credit Card,
197,CUST0030,10 Oct 2025,130.99,Online,South,Credit Card,
3508,CUST0466,15-05-2025,97.58, In-Store,North,PayPal,
1753,CUST0232,11 May 2024,116.18,In-Store,West,Cash,
285,CUST0045,2025/01/03,175.04,Online,West,PayPal,
1136,CUST0160,18 Oct 2022,79.87,Online,North,Credit Card,
1569,CUST0209,21 Jun 2025,126.68,in-store,East,PayPal,
1170,CUST0164,2024/05/12,35.03,In-Store,North,Debit Card,
2715,CUST0367,29-10-2025,-111.58,,East,Credit Card,
2733,CUST0368,09-03-2023,135.03,online,East,Credit Card,
2429,CUST0334,00/00/0000,90.95,Online ,South,Credit Card,
3061,CUST0410,2024/04/14,136.52, Online,East,Debit Card,
2897,CUST0388,19-01-2025,92.87,In-Store,South,Debit Card,
1804,CUST0238,31-05-2024,83.51,in-store,North,Debit Card,
2339,CUST0323,2020/07/30,142.89,Online,North,Credit Card,
360,CUST0056,2021-12-06,$187.90,IN-STORE,South,Credit Card,
2413,CUST0333,28-12-2024,226.86,Online, East,Cash,
2573,CUST0353,19 Aug 2023,148.19,In-Store,West,Credit Card,
575,CUST0092,2025-05-02,$168.20,Online,West,Debit Card,
2032,CUST0277,2024/07/27,128.27,Instore,South,Credit Card,
694,CUST0106,2023-11-17,148.78,ONLINE,South,Cash,
2753,CUST0371,13-06-2024,95.73,In-Store,SOUTH,Cash,
113,CUST0017,2023-02-23,108.5,Online,South,Credit Card,
3175,CUST0425,2021-09-13,78.98,IN-STORE,South,PayPal,
415,CUST0066,2026-03-11,207.3,Online,South,Credit Card,B
2638,CUST0361,03/08/2023,134.57,Online,West,Credit Card,
1215,CUST0171,09/27/2024,116.28,In-Store,NORTH,Credit Card,
339,CUST0055,08-01-2023,191.13,,south,PayPal,
2535,CUST0349,2021/12/13,144.56,In-Store,SOUTH,Cash,
1077,CUST0151,2025/01/04,94.59,Online ,East,PayPal,
3101,CUST0416,06-04-2024,183.22, Online,North,Debit Card,
1090,CUST0154,27 May 2026,184.46,Online,South,Credit Card,
2923,CUST0391,2025/09/23,161.22,In-Store,west,Credit Card,
2862,CUST0385,21 Sep 2025,132.04, Online,West,PayPal,
1827,CUST0240,2021-02-27,85.36,In-Store,North,Cash,
2892,CUST0387,2025/04/03,66.75,In-Store,South,Cash,
3015,CUST0405,05/29/2023,88.57,In-Store,South,Credit Card,
2643,CUST0361,2024-09-06,94.63,Online,West,Cash,
928,CUST0133,25-11-2022,102.63,Online,North,Credit Card,
2357,CUST0324,15 Jul 2021,183.22,In-Store,South,Cash,
1927,CUST0263,06/05/2026,171.94,Online,North,Debit Card,
1896,CUST0254,2023/11/04,146.38,Online,North,Credit Card,
1379,CUST0186,11/26/2023,161.19,Online,NORTH,Credit Card,
2107,CUST0289,06/13/2026,174.01, Online,West,PayPal,
160,CUST0025,12/20/2025,142.74,Online,SOUTH,Cash,
3510,CUST0468,03/09/2022,90.82,In-Store,West,Credit Card,
2235,CUST0308,2023/07/12,60.9,Online,East,Credit Card,
245,CUST0037,2021/10/06,149.67,in-store,East,PayPal,
1100,CUST0156,07/28/2025,128.28,Online,WEST ,Credit Card,
2206,CUST0303,04-11-2023,144.18,In-Store,South,Cash,
2175,CUST0297,01 Dec 2023,84.45, In-Store,North,Debit Card,
1769,CUST0234,05-10-2024,104.38,Online,North,Credit Card,
2371,cust0326,03/22/2023,-,In-Store,west,Debit Card,
1084,CUST0152,2025/04/30,143.8,Online,South,PayPal,
2853,CUST0384,2026-02-27,157.27,In-Store,West,Credit Card,B
3285,CUST0440,24-06-2024,118.07,In-Store,North,Credit Card,
2826,CUST0382,2023/12/01,145.65,Online,South,Credit Card,
3176,CUST0425,08 Mar 2026,$167.41,Online,South,Credit Card,A
3540,CUST0473,12-09-2023,3013.64,In-Store,North,Credit Card,
2231,CUST0308,15-11-2025,189.6,Online,east,Credit Card,
2902,CUST0388,06-06-2023,103.78,Online,South,PayPal,
846,CUST0124,10/22/2022,92.97,In-Store,East,PayPal,
445,CUST0072,2024/09/08,120.18, Online,East,Credit Card,
1545,CUST0207,03-07-2023,79.67,In-Store,SOUTH,Credit Card,
1795,CUST0237,04 Sep 2023,145.55,In-Store,North,Credit Card,
1253,CUST0174,09/05/2024,78.94, Online,SOUTH,Cash,
1774,CUST0235,2024/10/11,88.73,in-store,North,Debit Card,
274,CUST0044,07/06/2026,182.22,Online,east,Cash,
2924,CUST0391,31 Mar 2024,94.22,Online,West,Debit Card,
183,CUST0029,2021/04/30,39.39,Online,East,PayPal,
3356,CUST0445,07/13/2024,87.94,In-Store,west,Credit Card,
1076,CUST0151,03/21/2026,unknown,Online,East,Credit Card,A
3270,CUST0439,2024-05-16,135.76, Online,North,Credit Card,
1818,CUST0239,14-07-2025,141.2,Online,West,Debit Card,
463,CUST0075,2025/12/25,170.05,In-Store,North,Debit Card,
2138,CUST0293,11/19/2024,180.1,Online,north,PayPal,
3297,CUST0441,08-01-2024,119.49,ONLINE, East,PayPal,
3502,CUST0466,2024-09-04,122.01,Online,North,PayPal,
51,CUST0007,01/26/2026,206.21,Online, North,Credit Card,
854,CUST0126,28-03-2023,109.04,Online,east,Credit Card,
2464,CUST0338,00/00/0000,100.56,In-Store, North,PayPal,
2725,CUST0368,03 Feb 2024,64.57,Online,East,Credit Card,
535,CUST0085,2023-01-13,36.57,Online,West,Credit Card,
1855,CUST0246,2026/01/04,166.22,IN-STORE,North,Credit Card,
235,CUST0036,20 Jul 2026,33.85,In-Store,North,Cash,
1514,CUST0204,2025/11/04,110.96,In-Store,South,Debit Card,
681,CUST0104,13 Jun 2023,169.03,Online,South,Credit Card,
3385,CUST0453,06/20/2024,63.83,Instore,East,Credit Card,
582,CUST0093,26 Jun 2025,110.56,In-Store,East,Credit Card,
2450,CUST0337,30 Mar 2024,,In-Store,South,Debit Card,
699,CUST0106,14 Sep 2022,110.63,Online,South,Credit Card,
1762,CUST0234,2024/10/28,189.45,Online,NORTH,Credit Card,
439,CUST0070,2026/02/13,133.4,Online,south,Credit Card,B
528,CUST0084,2026/04/18,143.86,Online,East,Credit Card,B
629,CUST0097,2022/09/30,19.29,In-Store,North,Debit Card,
1901,CUST0254,2026/05/25,115.44,Online,,Debit Card,
718,CUST0108,2023/05/03,67.58,In-Store,West,Credit Card,
1888,CUST0253,09-03-2025,165.61,In-Store,South,Cash,
3224, CUST0431,05/23/2025,169.2, In-Store,North,Credit Card,
1464,CUST0196,01 Feb 2024,147.62,Online,south,Credit Card,
2181,CUST0298,14 Dec 2022,154.97,Online,East,Credit Card,
739,CUST0110,02 Aug 2023,,In-Store,North,PayPal,
2078,CUST0286,2025-10-26,159.43,Online,South,Credit Card,
2688,CUST0365,04/18/2022,43.04,In-Store,South,Cash,
1965,CUST0268,29-12-2024,115.98,IN-STORE,East,PayPal,
239,CUST0037,2026/03/21,104.22,In-Store,east,PayPal,A
639,CUST0097 ,15-08-2024,164.87,Online,,Credit Card,
1360,CUST0185,2024/05/04,202.21,Online,West,PayPal,
1691,CUST0226,11/11/2023,55.89,in-store,North,Debit Card,
2372,CUST0326,2024-02-04,120.06,In-Store,West,Credit Card,
2677,CUST0365,23-10-2023,135.12,In-Store,South,PayPal,
3040,CUST0407,02 Dec 2024,133.6,In-Store,North,Credit Card,
1879,CUST0252,30-06-2025,113.42,In-Store,West,Credit Card,
770, CUST0113,31-08-2024,145.22,In-Store,South,Credit Card,
3611,CUST0480,12/14/2025,188.79,Online,East,Debit Card,
3524,CUST0469,23 Jul 2026,155.06,Online,south,Debit Card,
1021,CUST0147,13 May 2025,115.92,Online,east,Credit Card,
380,CUST0061,26 Sep 2025,170.3,In-Store,North,Credit Card,
1583,CUST0213,09/16/2024,196.57,Online ,South,Credit Card,
1976,CUST0270,10/18/2022,43.2,Online,West,Credit Card,
748,CUST0110,2023-03-18,151.91,ONLINE,North,PayPal,
1772,CUST0234,01/17/2024,116.47,In-Store,North,Cash,
3103,CUST0416,07-07-2024,145.82,Online,NORTH,Credit Card,
1433,CUST0194,27 Dec 2025,,in-store,South,Cash,
2399,CUST0332,2026/02/21,241.12, In-Store,North,Credit Card,B
3321,CUST0442,2025/08/25,151.26,Online,South,Credit Card,
1816,CUST0238,06-01-2024,109.54,Online,North,Cash,
52,CUST0007,19-03-2020,131.08,Online,north,Debit Card,
508,CUST0082,2025-11-25,104.68,Online,East,Debit Card,
3109,CUST0416,2023-10-20,152.86,Online, North,Credit Card,
3151,CUST0422,2022-08-23,117.3, Online,West,Credit Card,
3086,CUST0413,07-04-2025,133.77,In-Store,South,Debit Card,
1700,CUST0226,2023/07/23,135.52,In-Store,North,Credit Card,
1083,CUST0152,2026/07/12,145.37,Online,SOUTH,Cash,
2624,CUST0359,13-01-2024,79.91,Online,West,Cash,
234,CUST0036,2025-09-18,141.77,In-Store,North,Cash,
1201,CUST0169,2026/04/25,136.98,In-Store,East,PayPal,A
1286,CUST0178,21 Dec 2024,$132.24,Online,north,Debit Card,
1437,CUST0194,18-01-2026,154.97,In-Store,South,Credit Card,
2792,CUST0377,20 Dec 2024,-,,East,PayPal,
479,CUST0076,2021/05/18,158.31,Online,South,Credit Card,
3048,CUST0408,02/10/2025,127.56,online,SOUTH,Credit Card,
1802,cust0237,2021/04/13,76.98,in-store,North,Debit Card,
2242,CUST0309,20-08-2025,80.3, Online,,Credit Card,
2453,CUST0337,2026-06-26,97.69,In-Store,south,Credit Card,
1615,CUST0217,28-09-2025,134.77,in-store,West,Debit Card,
3118,CUST0417,04/04/2023,108.22,IN-STORE,East,PayPal,
884,CUST0130,27 May 2021,84.8,In-Store,North,Credit Card,
2536,CUST0349,17 May 2023,84.15,In-Store,SOUTH,PayPal,
3097,CUST0415,24 Jun 2026,142.7,Online,East,Cash,
2520,CUST0347,13 Apr 2022,128.93,Online,,PayPal,
3422,CUST0457,13 Nov 2024,141.68,Online,North,Debit Card,
257,CUST0039,12-01-2024,133.87,in-store,West,Debit Card,
2943, CUST0393,08/02/2024,148.05,In-Store,North,Credit Card,
1585,CUST0213,2026-03-05,219.4,ONLINE,South,Debit Card,B
3495,CUST0465,12-09-2023,112.82,In-Store,North,PayPal,
139,CUST0021,27 Jan 2026,125.84,In-Store,north,Credit Card,
2540,CUST0349,04/03/2026,103.84,In-Store,South,Debit Card,B
1826,CUST0240,2020-11-12,110.81,Online,North,Credit Card,
1572,CUST0211,18 Sep 2025,133.85,Online,East,Debit Card,
3319,CUST0442,02/23/2023,125.01,Online,South,Credit Card,
3195,CUST0428,2026/05/26,224.36,Online,West,Cash,
1978,CUST0271,07/11/2026,24.01, In-Store,North,PayPal,
579,CUST0092,2024-01-20,123.69,in-store,WEST ,Cash,
2755,CUST0371,01/04/2026,129.24,In-Store,SOUTH,Credit Card,
207,CUST0032,20 Sep 2025,108.67,In-Store,South,Debit Card,
3249,CUST0437,2026-04-22,155.93,In-Store,North,Debit Card,A
849,CUST0124,2023/05/17,145.7,in-store,East,Credit Card,
3442,CUST0460,07-09-2024,83.9,In-Store,East,PayPal,
1288,CUST0179,16-03-2022,94.2,Online,WEST ,PayPal,
1,CUST0001,21-05-2025,109.23,In-Store,North,Cash,
2275,CUST0313,17-07-2023,134.79,In-Store,North,Credit Card,
3318,CUST0442,24 Apr 2023,102.15,Online ,South,Credit Card,
2010,CUST0276,26 Apr 2026,221.23,Online,West,Credit Card,B
1785,CUST0237,19-03-2025,130.36,In-Store,North,Debit Card,
2298, CUST0316,22-06-2025,78.72,In-Store,South,Debit Card,
890,CUST0130,2023-06-05,111.51,In-Store,north,Credit Card,
3181,CUST0426,03/15/2025,201.04,Online,north,Debit Card,
2754,CUST0371,2024-03-27,111.65,,SOUTH,PayPal,
980,CUST0140,2025-11-06,110.55, In-Store, East,Credit Card,
3078,CUST0413,03/15/2022,84.65,In-Store,South,Credit Card,
3333,CUST0444,2026-02-15,193.74,In-Store,East,Credit Card,B
2332,CUST0323,2025/11/27,191.97,Online ,NORTH,Credit Card,
2362, CUST0326,21 Aug 2024,107.09,In-Store,West,Credit Card,
2645,CUST0361,21-02-2024,80.11,ONLINE,West,Credit Card,
1764,CUST0234,2026/07/22,119.12,Online, North,Cash,
60,CUST0008,18 Jul 2022,112.39,In-Store,East,Credit Card,
1370,CUST0185,2023-05-15,51.26,Online,West,PayPal,
48,cust0007,02/03/2022,135.41,Online ,North,Debit Card,
3550,CUST0474,22 Apr 2026,142.66,Online,East,Debit Card,A
3375,CUST0449,10-04-2026,123.81,In-Store,East,Credit Card,A
3604,CUST0480,2024-06-19,115.66, Online, East,Debit Card,
3035,CUST0407,05/02/2025,132.32,Instore,North,Debit Card,
3018,CUST0405,21 Sep 2024,73.25,In-Store,south,Credit Card,
1311,CUST0181,2023-01-18,77.3,In-Store,West,Debit Card,
2983,CUST0399,08 Aug 2025,165.95,In-Store,East,Debit Card,
3581,CUST0478,03-01-2025,164.46,Online, East,Credit Card,
759,CUST0111,01/16/2023,120.84,Online,North,Credit Card,
979,CUST0140,09/29/2024,168.98,Online,East,Debit Card,
253,CUST0039,2025-11-17,99.68,In-Store,West,Credit Card,
2361,CUST0326,2025-07-05,149.16,Instore,West,Debit Card,
92,CUST0013,03/22/2025,128.8,In-Store,West,Debit Card,
722,CUST0108,18-12-2025,102.08,IN-STORE,West,Credit Card,
1529,CUST0206,17 Sep 2022,189.7,Online, North,PayPal,
1266,CUST0175,25 Apr 2023,138.56,In-Store,North,Credit Card,
2783,CUST0375,11/22/2024,$135.28,In-Store,South,PayPal,
2860,CUST0384,2026-07-06,178.94,In-Store,West,Debit Card,
1750,CUST0230,2024-02-14,84.37,Online,North,,
460,CUST0075,2023/03/21,125.28,In-Store,North,PayPal,
3553,CUST0474,2021-09-05,154.78,Online,East,Debit Card,
850,CUST0124,08/05/2021,69.8,Online,East,Credit Card,
384,CUST0061,14-07-2026,143.64,In-Store, North,Credit Card,
2066,CUST0281 ,2025-08-01,98.47, In-Store,East,PayPal,
956,CUST0135,2025-11-25,87.04,IN-STORE,North,Credit Card,
1067,CUST0150,2024/11/12,119.28,In-Store,East,Debit Card,
3115,CUST0417,2022-12-27,105.5,In-Store,East,Debit Card,
1210, CUST0171,28 Aug 2023,106.91,Online,North,PayPal,
3036,CUST0407,16 Aug 2025,55.42,IN-STORE,North,Credit Card,
3063,CUST0411,10/03/2025,69.03,In-Store,North,Debit Card,
115,CUST0018,22-02-2024,,In-Store,West,PayPal,
3569,CUST0477 ,2023/12/23,123.57,Online,West,Credit Card,
2174,CUST0297,15-07-2025,180.1,In-Store,North,Credit Card,
512,CUST0082,18 May 2026,80.55,In-Store,East,Debit Card,
2125,CUST0290,2025-12-13,117.45,In-Store,East,PayPal,
2979,CUST0398,2024-10-26,85.87,IN-STORE,East,Credit Card,
2190,CUST0301,2025-11-02,211.19,Online,South,Credit Card,
2982,CUST0398,2023/08/17,182.54,In-Store,East,Debit Card,
586,CUST0093,17-05-2023,101.96,In-Store, East,Cash,
819,CUST0117,25-06-2022,105.27,In-Store,south,Debit Card,
3607, CUST0480,15-06-2025,97.89, Online,East,PayPal,
788,CUST0115,2024/12/15,146.48,in-store,West,Credit Card,
2604,CUST0356,06/18/2024,94.66, Online,East,Cash,
3225,CUST0431,2025-11-24,130.42,ONLINE,North,Debit Card,
1057,CUST0150,2021-05-02,79.62,In-Store,east,Credit Card,
16,CUST0003,2025/10/30,142.47, Online,WEST ,PayPal,
436,CUST0069,2025/10/16,114.82,Online,East,Debit Card,
2547,CUST0350,15-06-2025,103.36,In-Store,East,Debit Card,
1887,CUST0253,18-06-2026,112.11,In-Store,South,Debit Card,
2668,CUST0364,2020-12-19,34.96,Instore,South,Credit Card,
1428,CUST0191,21 Jul 2025,128.23,In-Store,west,PayPal,
451,CUST0073,2025/05/20,155.26,ONLINE, East,Debit Card,
2815,CUST0381,2024/06/13,177.2,Online,East,Credit Card,
2084,CUST0287,05/17/2021,,in-store,West,Credit Card,
2996,CUST0404,27-03-2024,$121.65,IN-STORE,North,Credit Card,
1250,CUST0174,10/03/2024,154.37,Online,South,Credit Card,
1197,CUST0168,20-07-2024,124.53,In-Store,North,Credit Card,
3030,CUST0406,18 Mar 2021,158.46,Online,North,Cash,
242,CUST0037,06 Jun 2026,128.05,IN-STORE,east,Debit Card,
530,CUST0084,05/21/2026,126.75,In-Store,East,Debit Card,
344,CUST0055,2025-10-27,110.69,Online,south,Debit Card,
1181,CUST0166,2026-06-08,155.84, Online,West,PayPal,
1443,CUST0195,04 Jan 2024,175.39,Online,West,Debit Card,
1773,CUST0234,10/06/2023,150.63,Online ,North,Cash,
3561,CUST0475,10/11/2025,126.18,Online,,PayPal,
2935,CUST0392,26-06-2026,164.4,In-Store,South,Credit Card,
507,CUST0082,2022/06/26,117.81, In-Store,East,PayPal,
1925,CUST0262,05/27/2026,199.7,Online,West,Debit Card,
1903,CUST0254,2026/02/20,101.43,In-Store,North,Credit Card,A
1580,CUST0212,10 Jan 2023,113.12,Online,South,Debit Card,
2264,CUST0312,15 Oct 2025,114.46,In-Store,WEST ,Cash,
2257,CUST0311,2026/04/27,121.79,Instore,West,Debit Card,A
2994,CUST0403,04/02/2026,90.92,In-Store,East,Debit Card,B
65,CUST0008,08 Sep 2021,77.38,IN-STORE,East,Cash,
2059,CUST0280,30 Apr 2024,132.57,Online,west,Debit Card,
1752,CUST0232,06-04-2026,89.76,In-Store,West,Credit Card,A
3554,CUST0474,23-01-2025,131.39,In-Store,East,Debit Card,
1648,CUST0220,2022-12-24,$83.12,Online,South,Credit Card,
3251,CUST0437,07/13/2025,140.75,In-Store,North,Cash,
2301,CUST0317,2025-11-27,60.56,In-Store,South,Credit Card,
1630,CUST0219,07/20/2022,69.93,In-Store,East,Debit Card,
604,CUST0095,2024-10-01,163.86,Online,South,Credit Card,
806,CUST0117,11/30/2020,45.53,In-Store,South,Credit Card,
3334,CUST0444,2026-04-11,139.46,Online,East,Debit Card,A
1125,CUST0159,24 Nov 2020,60.59,Online ,North,Debit Card,
1192,CUST0167,30 Jul 2026,176.9,In-Store,North,Debit Card,
315,CUST0049,06-03-2026,88.0,In-Store,West,Cash,B
1778,CUST0236,2024/08/12,62.74,In-Store,North,PayPal,
2567,CUST0353,06-01-2022,126.17,In-Store,West,PayPal,
2514,CUST0346,13-06-2023,$104.94,Online,North,,
932,CUST0133,26-10-2023,84.59,Online,North,Debit Card,
964,CUST0136,2024-04-22,169.89,Online,North,PayPal,
1686,CUST0225,2026-02-02,155.25,Online,North,PayPal,A
1956,CUST0268,30-05-2025,92.35,Online,East,Debit Card,
2891,CUST0387,27 Sep 2024,116.76,In-Store,South,Debit Card,
3519,CUST0469,2025/02/12,28.03,Online,south,Debit Card,
3538,CUST0472,24-09-2025,80.55,In-Store,East,PayPal,
368,CUST0057,2023-10-13,38.66,In-Store,South,Credit Card,
2194,CUST0302,07/04/2026,141.66,In-Store,North,Credit Card,
363,CUST0057,09-04-2026,97.15, In-Store,South,PayPal,A
631,CUST0097,2022-05-21,50.73,Online,north,PayPal,
2006,CUST0276,2026-06-03,179.82,Online,West,Debit Card,
91,CUST0013,20 Sep 2021,88.67,In-Store,West,PayPal,
1789,CUST0237,2023-03-21,79.75,In-Store,North,Credit Card,
2370,CUST0326,06/10/2022,103.31,In-Store,west,Debit Card,
2234,CUST0308,24 Jul 2024,118.24,Online,East,PayPal,
1678,CUST0223,12/02/2022,159.86,In-Store,East,PayPal,
2973,CUST0397,27-03-2024,70.74,Online,North,PayPal,
3205,CUST0429,2020-09-24,64.03,In-Store,South,Credit Card,
2917,CUST0390,11/30/2023,100.87,Online,North,Debit Card,
1655,CUST0221 ,2023/03/25,118.92,Online,East,Credit Card,
2805,CUST0378,02-11-2025,N/A,In-Store,East,PayPal,
120,CUST0018,2024-02-28,163.98,in-store,West,PayPal,
1960,CUST0268,12-07-2023,118.01,In-Store,East,Credit Card,
1063,CUST0150,07-07-2024,77.1,ONLINE,East,PayPal,
841,CUST0124,02/02/2025,91.94,In-Store,east,Credit Card,
494,CUST0079,2024/02/11,157.54,Online,North,Credit Card,
444,CUST0072,2024-09-16,92.0, In-Store,East,Debit Card,
2387,CUST0330,23 Jan 2025,157.88,In-Store,North,Credit Card,
1843,CUST0243,10/17/2024,121.11,Online,North,Credit Card,
3157,CUST0423,2024-03-11,173.51,Online,north,Debit Card,
225,CUST0035,2024/11/26,73.64,In-Store,East,Credit Card,
20,CUST0004,09/10/2021,76.86,In-Store,NORTH,Debit Card,
3145,CUST0422,2026/05/15,137.49,Online,West,Credit Card,
419,CUST0066,19-11-2024,106.66,Online,south,PayPal,
3148,CUST0422,01/27/2026,100.77,Online,West,Credit Card,
3453,CUST0461,23 Mar 2025,132.97, In-Store,South,Credit Card,
992,CUST0144,2025/07/05,4673.84,Online,South,Debit Card,
386,CUST0061,2026/07/23,164.9,IN-STORE,north,Credit Card,
